# t,x,y,z,qx,qy,qz,qw
1772335376.418600,672.596720,62.235070,137.080170,0.974670,0.219538,0.041894,-0.008139
1772335376.448600,672.879313,62.107365,137.077408,0.974715,0.219402,0.041473,-0.008572
1772335376.478601,673.161906,61.979687,137.074493,0.974756,0.219273,0.041101,-0.009014
1772335376.508602,673.444498,61.852040,137.071442,0.974798,0.219154,0.040623,-0.009442
1772335376.538602,673.727091,61.724400,137.068253,0.974836,0.219044,0.040214,-0.009896
1772335376.568603,674.009684,61.596760,137.064896,0.974874,0.218942,0.039732,-0.010325
1772335376.598603,674.292277,61.469136,137.061401,0.974907,0.218849,0.039318,-0.010783
1772335376.628604,674.574870,61.341508,137.057739,0.974940,0.218766,0.038824,-0.011230
1772335376.658605,674.857462,61.213868,137.053955,0.974968,0.218692,0.038392,-0.011689
1772335376.688606,675.139811,61.086228,137.050003,0.974998,0.218628,0.037862,-0.012129
1772335376.718606,675.421793,60.958565,137.045914,0.975022,0.218572,0.037422,-0.012596
1772335376.748607,675.703776,60.830880,137.041641,0.975043,0.218522,0.037029,-0.012995
1772335376.778607,675.985758,60.703160,137.037292,0.975059,0.218483,0.036659,-0.013458
1772335376.808608,676.267741,60.575398,137.032867,0.975076,0.218453,0.036211,-0.013885
1772335376.838609,676.549540,60.447591,137.028305,0.975089,0.218432,0.035816,-0.014326
1772335376.868609,676.830912,60.319737,137.023605,0.975104,0.218422,0.035319,-0.014745
1772335376.898610,677.112284,60.191823,137.018860,0.975110,0.218416,0.035006,-0.015150
1772335376.928611,677.393656,60.063847,137.013977,0.975117,0.218421,0.034596,-0.015548
1772335376.958611,677.674845,59.935800,137.009094,0.975120,0.218434,0.034245,-0.015952
1772335376.988612,677.955607,59.807675,137.004059,0.975124,0.218458,0.033804,-0.016351
1772335377.018612,678.236369,59.679471,136.999023,0.975121,0.218486,0.033522,-0.016698
1772335377.048613,678.517130,59.551183,136.993912,0.975120,0.218525,0.033127,-0.017065
1772335377.078614,678.797343,59.422799,136.988724,0.975115,0.218572,0.032777,-0.017426
1772335377.108614,679.077494,59.294320,136.983536,0.975109,0.218626,0.032406,-0.017737
1772335377.138615,679.357646,59.165738,136.978302,0.975098,0.218686,0.032153,-0.018077
1772335377.168616,679.637248,59.037053,136.972961,0.975089,0.218758,0.031758,-0.018397
1772335377.198616,679.916789,58.908254,136.967621,0.975075,0.218834,0.031492,-0.018690
1772335377.228617,680.196269,58.779340,136.962280,0.975061,0.218920,0.031131,-0.018978
1772335377.258618,680.475199,58.650308,136.956940,0.975045,0.219014,0.030793,-0.019284
1772335377.288618,680.754130,58.521150,136.951599,0.975028,0.219115,0.030442,-0.019536
1772335377.318619,681.032755,58.391862,136.946152,0.975007,0.219224,0.030160,-0.019835
1772335377.348619,681.311076,58.262448,136.940659,0.974987,0.219343,0.029753,-0.020106
1772335377.378620,681.589396,58.132898,136.935165,0.974962,0.219466,0.029469,-0.020372
1772335377.408621,681.867106,58.003213,136.929672,0.974939,0.219603,0.029024,-0.020646
1772335377.438622,682.144816,57.873384,136.924179,0.974911,0.219744,0.028712,-0.020915
1772335377.468622,682.422099,57.743413,136.918533,0.974883,0.219897,0.028271,-0.021198
1772335377.498623,682.699198,57.613294,136.912888,0.974852,0.220058,0.027860,-0.021500
1772335377.525623,682.948283,57.496057,136.907806,0.974823,0.220211,0.027444,-0.021769
1772335377.546624,683.141825,57.404786,136.903809,0.974797,0.220334,0.027199,-0.022000
1772335377.567624,683.335368,57.313440,136.899750,0.974769,0.220462,0.026963,-0.022239
1772335377.597625,683.611369,57.182813,136.893951,0.974729,0.220654,0.026561,-0.022598
1772335377.627625,683.887248,57.052015,136.888153,0.974687,0.220858,0.026068,-0.022956
1772335377.657626,684.162577,56.921048,136.882309,0.974642,0.221072,0.025611,-0.023337
1772335377.687627,684.437846,56.789907,136.876358,0.974597,0.221301,0.024993,-0.023706
1772335377.717627,684.712504,56.658586,136.870331,0.974546,0.221541,0.024425,-0.024138
1772335377.747628,684.986979,56.527093,136.864227,0.974496,0.221793,0.023749,-0.024521
1772335377.777629,685.261027,56.395410,136.857971,0.974439,0.222057,0.023142,-0.024984
1772335377.807629,685.534709,56.263536,136.851562,0.974381,0.222335,0.022409,-0.025425
1772335377.837630,685.808085,56.131471,136.845062,0.974318,0.222626,0.021689,-0.025900
1772335377.867630,686.080912,55.999204,136.838409,0.974254,0.222932,0.020883,-0.026351
1772335377.897631,686.353373,55.866731,136.831665,0.974183,0.223242,0.020310,-0.026790
1772335377.927632,686.625529,55.734048,136.824738,0.974110,0.223579,0.019334,-0.027336
1772335377.957633,686.897136,55.601156,136.817657,0.974034,0.223925,0.018490,-0.027826
1772335377.987633,687.168254,55.468046,136.810394,0.973953,0.224290,0.017495,-0.028358
1772335378.017634,687.438945,55.334711,136.802933,0.973866,0.224666,0.016586,-0.028895
1772335378.047634,687.709147,55.201147,136.795273,0.973777,0.225061,0.015543,-0.029418
1772335378.077635,687.978862,55.067350,136.787430,0.973681,0.225468,0.014554,-0.029966
1772335378.107636,688.248027,54.933317,136.779388,0.973582,0.225891,0.013508,-0.030480
1772335378.137636,688.516642,54.799039,136.771164,0.973477,0.226326,0.012514,-0.031017
1772335378.167637,688.784709,54.664507,136.762741,0.973367,0.226782,0.011380,-0.031565
1772335378.197638,689.052165,54.529722,136.754150,0.973254,0.227248,0.010342,-0.032067
1772335378.227638,689.319011,54.394682,136.745361,0.973135,0.227733,0.009181,-0.032578
1772335378.257639,689.585246,54.259374,136.736404,0.973010,0.228233,0.008033,-0.033122
1772335378.287640,689.850871,54.123800,136.727249,0.972883,0.228747,0.006885,-0.033568
1772335378.317640,690.115825,53.987951,136.717911,0.972747,0.229275,0.005781,-0.034096
1772335378.347641,690.380107,53.851824,136.708420,0.972608,0.229821,0.004561,-0.034572
1772335378.377641,690.643657,53.715421,136.698761,0.972464,0.230378,0.003453,-0.035044
1772335378.407642,690.906535,53.578729,136.688950,0.972313,0.230956,0.002181,-0.035514
1772335378.437643,691.168681,53.441744,136.678986,0.972158,0.231546,0.001008,-0.035988
1772335378.467643,691.430095,53.304468,136.668884,0.971996,0.232153,-0.000239,-0.036443
1772335378.497644,691.690715,53.166895,136.658630,0.971828,0.232775,-0.001452,-0.036923
1772335378.527645,691.950480,53.029016,136.648254,0.971653,0.233415,-0.002746,-0.037416
1772335378.557645,692.209514,52.890833,136.637741,0.971475,0.234066,-0.003909,-0.037864
1772335378.587646,692.467631,52.752340,136.627090,0.971287,0.234738,-0.005221,-0.038361
1772335378.617647,692.724894,52.613535,136.616379,0.971094,0.235425,-0.006481,-0.038862
1772335378.647647,692.981303,52.474413,136.605545,0.970892,0.236131,-0.007795,-0.039372
1772335378.677648,693.236796,52.334967,136.594650,0.970684,0.236851,-0.009054,-0.039910
1772335378.707649,693.491435,52.195192,136.583664,0.970463,0.237594,-0.010462,-0.040515
1772335378.737649,693.745036,52.055086,136.572632,0.970240,0.238351,-0.011741,-0.041062
1772335378.767650,693.997722,51.914640,136.561493,0.970003,0.239130,-0.013130,-0.041691
1772335378.797650,694.249431,51.773855,136.550354,0.969760,0.239926,-0.014464,-0.042324
1772335378.827651,694.500041,51.632719,136.539200,0.969508,0.240743,-0.015818,-0.042973
1772335378.857652,694.749675,51.491220,136.527908,0.969248,0.241577,-0.017088,-0.043664
1772335378.887652,694.998271,51.349371,136.516617,0.968972,0.242437,-0.018517,-0.044433
1772335378.917653,695.245769,51.207140,136.505478,0.968693,0.243316,-0.019823,-0.045153
1772335378.947654,695.492106,51.064528,136.494339,0.968396,0.244221,-0.021267,-0.045969
1772335378.977654,695.737346,50.921530,136.483200,0.968093,0.245145,-0.022603,-0.046788
1772335379.007655,695.981425,50.778116,136.472061,0.967776,0.246097,-0.024008,-0.047644
1772335379.037656,696.224284,50.634298,136.461060,0.967450,0.247070,-0.025341,-0.048522
1772335379.067656,696.465922,50.490061,136.450104,0.967106,0.248071,-0.026780,-0.049493
1772335379.097657,696.706340,50.345385,136.439270,0.966760,0.249096,-0.028066,-0.050385
1772335379.127657,696.945537,50.200266,136.428543,0.966393,0.250151,-0.029481,-0.051383
1772335379.157658,697.183391,50.054690,136.417969,0.966017,0.251232,-0.030824,-0.052375
1772335379.187659,697.419963,49.908644,136.407547,0.965628,0.252342,-0.032180,-0.053382
1772335379.217659,697.655131,49.762118,136.397278,0.965231,0.253478,-0.033441,-0.054408
1772335379.247660,697.888957,49.615091,136.387207,0.964812,0.254645,-0.034806,-0.055513
1772335379.277661,698.121379,49.467554,136.377335,0.964394,0.255842,-0.035999,-0.056514
1772335379.307661,698.352397,49.319494,136.367691,0.963951,0.257072,-0.037319,-0.057611
1772335379.337662,698.581950,49.170893,136.358292,0.963503,0.258331,-0.038519,-0.058678
1772335379.367663,698.810100,49.021738,136.349136,0.963042,0.259624,-0.039708,-0.059735
1772335379.394663,699.014079,48.887011,136.341110,0.962620,0.260811,-0.040692,-0.060707
1772335379.424664,699.239299,48.736769,136.332458,0.962125,0.262167,-0.041945,-0.061842
1772335379.454664,699.462993,48.585932,136.324112,0.961632,0.263551,-0.042964,-0.062918
1772335379.484665,699.685161,48.434489,136.316025,0.961146,0.264958,-0.043679,-0.063942
1772335379.514666,699.905681,48.282419,136.308243,0.960620,0.266409,-0.044717,-0.065082
1772335379.544666,700.124614,48.129702,136.300888,0.960092,0.267898,-0.045651,-0.066114
1772335379.574667,700.341899,47.976321,136.293930,0.959536,0.269426,-0.046708,-0.067220
1772335379.604668,700.557536,47.822275,136.287338,0.958974,0.270984,-0.047627,-0.068326
1772335379.634668,700.771526,47.667544,136.281097,0.958395,0.272592,-0.048632,-0.069332
1772335379.664669,700.983867,47.512118,136.275192,0.957812,0.274220,-0.049409,-0.070411
1772335379.694669,701.194438,47.355982,136.269669,0.957204,0.275903,-0.050381,-0.071413
1772335379.724670,701.403240,47.199122,136.264481,0.956591,0.277608,-0.051129,-0.072476
1772335379.754671,701.610332,47.041537,136.259674,0.955955,0.279366,-0.052027,-0.073466
1772335379.784672,701.815654,46.883189,136.255249,0.955307,0.281147,-0.052769,-0.074573
1772335379.814672,702.019206,46.724078,136.251205,0.954644,0.282985,-0.053599,-0.075505
1772335379.844673,702.220989,46.564204,136.247543,0.953967,0.284843,-0.054261,-0.076593
1772335379.874673,702.420940,46.403540,136.244278,0.953260,0.286758,-0.055133,-0.077627
1772335379.904674,702.619060,46.242079,136.241409,0.952551,0.288700,-0.055765,-0.078672
1772335379.934675,702.815288,46.079806,136.238937,0.951811,0.290695,-0.056574,-0.079702
1772335379.964675,703.009685,45.916705,136.236862,0.951053,0.292719,-0.057269,-0.080836
1772335379.994676,703.202190,45.752764,136.235184,0.950278,0.294801,-0.058033,-0.081829
1772335380.024677,703.392742,45.587977,136.233932,0.949486,0.296905,-0.058646,-0.082977
1772335380.054677,703.581462,45.422320,136.233078,0.948656,0.299069,-0.059471,-0.084098
1772335380.084678,703.768108,45.255789,136.232635,0.947824,0.301263,-0.060057,-0.085227
1772335380.114679,703.952922,45.088366,136.232620,0.946953,0.303516,-0.060842,-0.086354
1772335380.144679,704.135723,44.920039,136.233032,0.946059,0.305798,-0.061522,-0.087612
1772335380.174680,704.316509,44.750788,136.233887,0.945144,0.308146,-0.062288,-0.088713
1772335380.204680,704.495220,44.580607,136.235168,0.944205,0.310516,-0.062905,-0.089994
1772335380.234681,704.671916,44.409480,136.236877,0.943227,0.312951,-0.063714,-0.091238
1772335380.264682,704.846599,44.237383,136.239029,0.942240,0.315419,-0.064318,-0.092505
1772335380.294682,705.019207,44.064311,136.241638,0.941210,0.317951,-0.065109,-0.093761
1772335380.324683,705.189617,43.890246,136.244705,0.940158,0.320515,-0.065774,-0.095120
1772335380.354684,705.357952,43.715178,136.248215,0.939080,0.323145,-0.066498,-0.096349
1772335380.384684,705.524150,43.539084,136.252197,0.937965,0.325802,-0.067157,-0.097795
1772335380.414685,705.688152,43.361949,136.256653,0.936825,0.328509,-0.067780,-0.099232
1772335380.444685,705.850017,43.183757,136.261597,0.935658,0.331280,-0.068434,-0.100576
1772335380.474686,706.009624,43.004489,136.267014,0.934466,0.334087,-0.068974,-0.101990
1772335380.504687,706.167034,42.824134,136.272919,0.933238,0.336959,-0.069610,-0.103347
1772335380.534688,706.322124,42.642668,136.279327,0.931978,0.339870,-0.070176,-0.104792
1772335380.564688,706.475017,42.460086,136.286209,0.930701,0.342848,-0.070719,-0.106065
1772335380.594689,706.625591,42.276389,136.293533,0.929383,0.345861,-0.071237,-0.107485
1772335380.624689,706.773845,42.091548,136.301300,0.928048,0.348943,-0.071732,-0.108719
1772335380.654690,706.919780,41.905558,136.309494,0.926686,0.352056,-0.072111,-0.110042
1772335380.684691,707.063396,41.718390,136.318085,0.925294,0.355234,-0.072529,-0.111260
1772335380.714691,707.204631,41.530051,136.327118,0.923877,0.358446,-0.072837,-0.112532
1772335380.744692,707.343547,41.340533,136.336487,0.922447,0.361723,-0.073087,-0.113605
1772335380.774693,707.480022,41.149829,136.346252,0.920973,0.365032,-0.073327,-0.114817
1772335380.804693,707.614177,40.957923,136.356339,0.919499,0.368404,-0.073450,-0.115779
1772335380.834694,707.745891,40.764823,136.366730,0.917987,0.371803,-0.073522,-0.116864
1772335380.864695,707.875286,40.570521,136.377396,0.916464,0.375261,-0.073526,-0.117754
1772335380.894695,708.002239,40.374999,136.388397,0.914893,0.378742,-0.073535,-0.118823
1772335380.924696,708.126751,40.178260,136.399658,0.913331,0.382270,-0.073324,-0.119663
1772335380.951696,708.236797,40.000151,136.410004,0.911893,0.385473,-0.073130,-0.120470
1772335380.981697,708.356792,39.801089,136.421707,0.910270,0.389077,-0.072916,-0.121287
1772335381.011698,708.474346,39.600795,136.433655,0.908637,0.392711,-0.072549,-0.122036
1772335381.041698,708.589458,39.399276,136.445786,0.906990,0.396372,-0.072046,-0.122751
1772335381.068699,708.691082,39.216861,136.456787,0.905490,0.399716,-0.071622,-0.123224
1772335381.098700,708.801678,39.013011,136.469177,0.903792,0.403420,-0.070990,-0.123988
1772335381.128700,708.909954,38.807921,136.481705,0.902097,0.407166,-0.070203,-0.124530
1772335381.158701,709.015789,38.601596,136.494370,0.900352,0.410930,-0.069473,-0.125202
1772335381.188701,709.119243,38.394034,136.507126,0.898631,0.414759,-0.068601,-0.125426
1772335381.218702,709.220318,38.185241,136.519943,0.896854,0.418584,-0.067742,-0.125903
1772335381.248703,709.319134,37.975226,136.532761,0.895071,0.422465,-0.066890,-0.126087
1772335381.278703,709.415630,37.763995,136.545563,0.893265,0.426349,-0.065928,-0.126327
1772335381.308704,709.509869,37.551555,136.558228,0.891442,0.430279,-0.065016,-0.126350
1772335381.338705,709.601787,37.337909,136.570847,0.889581,0.434203,-0.064064,-0.126527
1772335381.371705,709.700298,37.101520,136.584549,0.887533,0.438568,-0.062990,-0.126397
1772335381.398706,709.778912,36.907042,136.595627,0.885830,0.442127,-0.062031,-0.126415
1772335381.428707,709.864117,36.689849,136.607742,0.883920,0.446117,-0.061037,-0.126252
1772335381.458707,709.947124,36.471476,136.619690,0.881992,0.450096,-0.059927,-0.126144
1772335381.488708,710.027996,36.251960,136.631378,0.880045,0.454104,-0.058891,-0.125870
1772335381.518708,710.106609,36.031299,136.642868,0.878067,0.458090,-0.057779,-0.125753
1772335381.548709,710.183208,35.809493,136.654129,0.876071,0.462072,-0.056617,-0.125634
1772335381.575710,710.250225,35.608890,136.664093,0.874268,0.465660,-0.055519,-0.125432
1772335381.605710,710.322735,35.384910,136.674988,0.872237,0.469640,-0.054309,-0.125267
1772335381.635711,710.393108,35.159785,136.685730,0.870183,0.473611,-0.053084,-0.125127
1772335381.665712,710.461346,34.933520,136.696243,0.868128,0.477603,-0.051862,-0.124733
1772335381.695712,710.527569,34.706145,136.706512,0.866043,0.481567,-0.050608,-0.124503
1772335381.725713,710.591778,34.477664,136.716522,0.863943,0.485526,-0.049339,-0.124228
1772335381.755713,710.653912,34.248073,136.726303,0.861837,0.489494,-0.048102,-0.123771
1772335381.788714,710.719952,33.994262,136.736740,0.859481,0.493826,-0.046759,-0.123459
1772335381.818715,710.778057,33.762366,136.746048,0.857328,0.497704,-0.045288,-0.123401
1772335381.848716,710.834088,33.529346,136.755325,0.855158,0.501568,-0.043810,-0.123349
1772335381.878716,710.888104,33.295211,136.764481,0.852986,0.505459,-0.042455,-0.122974
1772335381.908717,710.940228,33.059970,136.773453,0.850792,0.509318,-0.041073,-0.122725
1772335381.935717,710.985455,32.847320,136.781403,0.848802,0.512780,-0.039864,-0.122483
1772335381.965718,711.033978,32.610007,136.790039,0.846595,0.516621,-0.038498,-0.122051
1772335381.995719,711.080609,32.371615,136.798477,0.844366,0.520441,-0.037184,-0.121673
1772335382.025719,711.125408,32.132152,136.806671,0.842130,0.524242,-0.035868,-0.121245
1772335382.055720,711.168377,31.891620,136.814667,0.839880,0.528021,-0.034575,-0.120831
1772335382.085721,711.209515,31.650037,136.822357,0.837636,0.531803,-0.033343,-0.120162
1772335382.115721,711.248944,31.407416,136.829742,0.835361,0.535554,-0.032223,-0.119643
1772335382.145722,711.286602,31.163768,136.836807,0.833083,0.539277,-0.031080,-0.119106
1772335382.172722,711.319012,30.943612,136.842911,0.831033,0.542620,-0.030107,-0.118494
1772335382.202723,711.353375,30.698037,136.849396,0.828717,0.546330,-0.029346,-0.117858
1772335382.232724,711.386090,30.451476,136.855499,0.826426,0.549979,-0.028242,-0.117242
1772335382.262724,711.417157,30.203939,136.861267,0.824113,0.553606,-0.027309,-0.116673
1772335382.292725,711.446514,29.955440,136.866623,0.821806,0.557219,-0.026449,-0.115944
